symbol,market,period_end,asof_ts,revenue,operating_income,net_income,free_cash_flow,total_assets,total_equity,total_debt,shares_out,eps,source
AAPL,us,2023-12-30,2024-02-02T00:00:00,,,33916000000.0,37503000000.0,,74100000000.0,106000000000.0,15460223000.0,2.18,sec_edgar:companyfacts
AAPL,us,2024-03-30,2024-05-03T00:00:00,,,57552000000.0,58197000000.0,,74194000000.0,102600000000.0,15337686000.0,3.71,sec_edgar:companyfacts
AAPL,us,2024-06-29,2024-08-02T00:00:00,,,79000000000.0,84904000000.0,,66708000000.0,98300000000.0,15222259000.0,5.11,sec_edgar:companyfacts
AAPL,us,2024-09-28,2024-11-01T00:00:00,,,93736000000.0,108807000000.0,,56950000000.0,96662000000.0,15116786000.0,6.08,sec_edgar:companyfacts
AAPL,us,2024-12-28,2025-01-31T00:00:00,,,36330000000.0,26995000000.0,,66758000000.0,94800000000.0,15040731000.0,2.4,sec_edgar:companyfacts
AAPL,us,2025-03-29,2025-05-02T00:00:00,,,61110000000.0,47876000000.0,,66796000000.0,92200000000.0,14939315000.0,4.05,sec_edgar:companyfacts
AAPL,us,2025-06-28,2025-08-01T00:00:00,,,84544000000.0,72281000000.0,,65830000000.0,91800000000.0,14856722000.0,5.62,sec_edgar:companyfacts
AAPL,us,2025-09-27,2025-10-31T00:00:00,,,112010000000.0,98767000000.0,,73733000000.0,90678000000.0,14773260000.0,7.46,sec_edgar:companyfacts
AAPL,us,2025-12-27,2026-01-30T00:00:00,,,42097000000.0,51552000000.0,,88190000000.0,88500000000.0,14702703000.0,2.84,sec_edgar:companyfacts
AAPL,us,2026-03-28,2026-05-01T00:00:00,,,71675000000.0,78283000000.0,,106491000000.0,82700000000.0,14667688000.0,4.85,sec_edgar:companyfacts
ABBV,us,2012-12-31,2014-02-21T00:00:00,,,,,,-350000000.0,1020000000.0,,3.35,sec_edgar:companyfacts
ABBV,us,2013-03-31,2013-05-08T00:00:00,,,,,,2957000000.0,414000000.0,1583729114.0,0.6,sec_edgar:companyfacts
ABBV,us,2013-06-30,2013-08-09T00:00:00,,,,,,3558000000.0,410000000.0,1585428724.0,1.27,sec_edgar:companyfacts
ABBV,us,2013-09-30,2013-11-12T00:00:00,,,,,,3577000000.0,411000000.0,1590861812.0,1.86,sec_edgar:companyfacts
ABBV,us,2013-12-31,2014-02-21T00:00:00,,,,,,4492000000.0,413000000.0,,2.56,sec_edgar:companyfacts
ABBV,us,2014-03-31,2014-05-09T00:00:00,,,,,,4697000000.0,2000000.0,1590066459.0,0.61,sec_edgar:companyfacts
ABBV,us,2014-06-30,2015-08-07T00:00:00,9489000000.0,,,,,5218000000.0,251000000.0,1591699124.0,1.29,sec_edgar:companyfacts
ABBV,us,2014-09-30,2015-11-06T00:00:00,14508000000.0,,,,,4645000000.0,301000000.0,1593265381.0,1.6,sec_edgar:companyfacts
ABBV,us,2014-12-31,2017-02-17T00:00:00,,,1774000000.0,,,1742000000.0,425000000.0,,1.1,sec_edgar:companyfacts
ABBV,us,2015-03-31,2017-02-17T00:00:00,5040000000.0,,1022000000.0,,,1377000000.0,569000000.0,1593076097.0,0.63,sec_edgar:companyfacts
ABBV,us,2015-06-30,2017-02-17T00:00:00,10515000000.0,,1366000000.0,,,5504000000.0,,1655276338.0,1.47,sec_edgar:companyfacts
ABBV,us,2015-09-30,2016-11-07T00:00:00,16459000000.0,,3627000000.0,5185000000.0,,4863000000.0,760000000.0,1634746917.0,2.21,sec_edgar:companyfacts
ABBV,us,2015-12-31,2017-02-17T00:00:00,,,5144000000.0,,,3945000000.0,406000000.0,,3.13,sec_edgar:companyfacts
ABBV,us,2016-03-31,2017-05-05T00:00:00,5958000000.0,,1354000000.0,2007000000.0,,4643000000.0,400000000.0,1617358607.0,0.83,sec_edgar:companyfacts
ABBV,us,2016-06-30,2017-08-07T00:00:00,12410000000.0,,1610000000.0,3794000000.0,,5640000000.0,494000000.0,1628542359.0,1.81,sec_edgar:companyfacts
ABBV,us,2016-09-30,2016-11-07T00:00:00,18842000000.0,,4562000000.0,5135000000.0,,6469000000.0,0.0,,2.78,sec_edgar:companyfacts
ABBV,us,2016-12-31,2019-02-27T00:00:00,25638000000.0,,5953000000.0,,,4636000000.0,377000000.0,,3.63,sec_edgar:companyfacts
ABBV,us,2017-03-31,2017-05-05T00:00:00,6538000000.0,,1711000000.0,2007000000.0,,4998000000.0,400000000.0,,1.06,sec_edgar:companyfacts
ABBV,us,2017-06-30,2017-08-07T00:00:00,13482000000.0,,3626000000.0,3884000000.0,,6009000000.0,400000000.0,,2.25,sec_edgar:companyfacts
ABBV,us,2017-09-30,2017-11-07T00:00:00,20477000000.0,,5257000000.0,7029000000.0,,6687000000.0,800000000.0,,3.27,sec_edgar:companyfacts
ABBV,us,2017-12-31,2020-02-21T00:00:00,28216000000.0,,5309000000.0,9431000000.0,,5097000000.0,400000000.0,,3.3,sec_edgar:companyfacts
ABBV,us,2018-03-31,2018-05-04T00:00:00,7934000000.0,,2783000000.0,2526000000.0,,3553000000.0,367000000.0,,1.74,sec_edgar:companyfacts
ABBV,us,2018-06-30,2018-08-07T00:00:00,16212000000.0,,4766000000.0,5278000000.0,,-3375000000.0,3511000000.0,,2.99,sec_edgar:companyfacts
ABBV,us,2018-09-30,2018-11-07T00:00:00,24448000000.0,,7513000000.0,9520000000.0,,-2921000000.0,3002000000.0,,4.79,sec_edgar:companyfacts
ABBV,us,2018-12-31,2020-02-21T00:00:00,32753000000.0,,5687000000.0,12789000000.0,,-8446000000.0,3699000000.0,,3.66,sec_edgar:companyfacts
ABBV,us,2019-03-31,2019-05-03T00:00:00,7828000000.0,,2456000000.0,2910000000.0,,-7826000000.0,499000000.0,,1.65,sec_edgar:companyfacts
ABBV,us,2019-06-30,2019-08-05T00:00:00,16083000000.0,,3197000000.0,5259000000.0,,-8566000000.0,306000000.0,,2.14,sec_edgar:companyfacts
ABBV,us,2019-09-30,2019-11-06T00:00:00,24562000000.0,,5081000000.0,9660000000.0,,-8226000000.0,0.0,,3.41,sec_edgar:companyfacts
ABBV,us,2019-12-31,2020-02-21T00:00:00,33266000000.0,,7882000000.0,12772000000.0,,-8172000000.0,67233000000.0,,5.28,sec_edgar:companyfacts
ABBV,us,2020-03-31,2020-05-08T00:00:00,8619000000.0,,3010000000.0,3690000000.0,,-7415000000.0,6000000.0,,2.02,sec_edgar:companyfacts
ABBV,us,2020-06-30,2020-08-04T00:00:00,19044000000.0,,2272000000.0,6602000000.0,,14708000000.0,64000000.0,,1.43,sec_edgar:companyfacts
ABBV,us,2020-09-30,2020-11-04T00:00:00,31946000000.0,,4580000000.0,12215000000.0,,15270000000.0,54000000.0,,2.77,sec_edgar:companyfacts
ABBV,us,2020-12-31,2021-02-19T00:00:00,45804000000.0,,4616000000.0,16790000000.0,,13076000000.0,84982000000.0,,2.72,sec_edgar:companyfacts
ABBV,us,2021-03-31,2021-05-07T00:00:00,13010000000.0,,3553000000.0,4689000000.0,,13710000000.0,9000000.0,,1.99,sec_edgar:companyfacts
ABBV,us,2021-06-30,2021-08-02T00:00:00,26969000000.0,,4319000000.0,9384000000.0,,12569000000.0,17000000.0,,2.41,sec_edgar:companyfacts
ABBV,us,2021-09-30,2021-11-02T00:00:00,41311000000.0,,7498000000.0,17102000000.0,,13550000000.0,16000000.0,,4.19,sec_edgar:companyfacts
ABBV,us,2021-12-31,2022-02-18T00:00:00,56197000000.0,,11542000000.0,21990000000.0,,15408000000.0,75976000000.0,,6.45,sec_edgar:companyfacts
ABBV,us,2022-03-31,2022-05-06T00:00:00,13538000000.0,,4490000000.0,4746000000.0,,16283000000.0,12000000.0,,2.51,sec_edgar:companyfacts
ABBV,us,2022-06-30,2022-08-04T00:00:00,28121000000.0,,5414000000.0,9608000000.0,,14653000000.0,17000000.0,,3.03,sec_edgar:companyfacts
ABBV,us,2022-09-30,2022-11-04T00:00:00,42933000000.0,,9363000000.0,17033000000.0,,15994000000.0,10000000.0,,5.24,sec_edgar:companyfacts
ABBV,us,2022-12-31,2023-02-17T00:00:00,58054000000.0,,11836000000.0,24248000000.0,,17254000000.0,63129000000.0,,6.63,sec_edgar:companyfacts
ABBV,us,2023-03-31,2023-05-05T00:00:00,12225000000.0,,239000000.0,4018000000.0,,13274000000.0,1000000.0,,0.13,sec_edgar:companyfacts
ABBV,us,2023-06-30,2023-08-07T00:00:00,26090000000.0,,2263000000.0,10159000000.0,,12866000000.0,0.0,,1.26,sec_edgar:companyfacts
ABBV,us,2023-09-30,2023-11-06T00:00:00,40017000000.0,,4041000000.0,17514000000.0,,12094000000.0,2000000.0,,2.26,sec_edgar:companyfacts
ABBV,us,2023-12-31,2024-02-20T00:00:00,54318000000.0,,4863000000.0,22062000000.0,,10360000000.0,59245000000.0,,2.72,sec_edgar:companyfacts
ABBV,us,2024-03-31,2024-05-03T00:00:00,12310000000.0,,1369000000.0,3847000000.0,,8007000000.0,3000000.0,,0.77,sec_edgar:companyfacts
ABBV,us,2024-06-30,2024-08-07T00:00:00,26772000000.0,,2739000000.0,5877000000.0,,6778000000.0,,,1.53,sec_edgar:companyfacts
ABBV,us,2024-09-30,2024-11-04T00:00:00,41232000000.0,,4300000000.0,11075000000.0,,6032000000.0,,,2.41,sec_edgar:companyfacts
ABBV,us,2024-12-31,2025-02-14T00:00:00,56334000000.0,,4278000000.0,17832000000.0,,3325000000.0,66841000000.0,,2.39,sec_edgar:companyfacts
ABBV,us,2025-03-31,2025-05-09T00:00:00,13343000000.0,,1286000000.0,1400000000.0,,1420000000.0,1593000000.0,,0.72,sec_edgar:companyfacts
ABBV,us,2025-06-30,2025-08-04T00:00:00,28766000000.0,,2224000000.0,6284000000.0,,-183000000.0,5556000000.0,,1.24,sec_edgar:companyfacts
ABBV,us,2025-09-30,2025-11-04T00:00:00,44542000000.0,,2410000000.0,12927000000.0,,-2642000000.0,3790000000.0,,1.34,sec_edgar:companyfacts
ABBV,us,2025-12-31,2026-02-20T00:00:00,61160000000.0,,4226000000.0,17816000000.0,,-3270000000.0,67002000000.0,,2.36,sec_edgar:companyfacts
ABBV,us,2026-03-31,2026-05-08T00:00:00,15002000000.0,,695000000.0,3564000000.0,,-6656000000.0,0.0,,0.39,sec_edgar:companyfacts
ABT,us,2007-12-31,2010-02-19T00:00:00,,,,,,17778540000.0,1827361000.0,,2.31,sec_edgar:companyfacts
ABT,us,2008-12-31,2010-02-19T00:00:00,,,,,,17479551000.0,11445069000.0,,3.12,sec_edgar:companyfacts
ABT,us,2009-06-30,2009-08-07T00:00:00,,,,1897628000.0,,19879112000.0,4295727000.0,1545912443.0,1.75,sec_edgar:companyfacts
ABT,us,2009-09-30,2009-11-06T00:00:00,,,,4598942000.0,,21335055000.0,4042619000.0,1546738426.0,2.7,sec_edgar:companyfacts
ABT,us,2009-12-31,2010-02-19T00:00:00,,,,,,22855627000.0,16455438000.0,,3.69,sec_edgar:companyfacts
ABT,us,2010-03-31,2010-05-04T00:00:00,,,,1277609000.0,,20860099000.0,5730427000.0,1543565059.0,0.64,sec_edgar:companyfacts
ABT,us,2010-06-30,2010-08-05T00:00:00,,,,3352392000.0,,19911709000.0,3650975000.0,1544028722.0,1.47,sec_edgar:companyfacts
ABT,us,2010-09-30,2010-11-05T00:00:00,,,,5695720000.0,,21403932000.0,3587830000.0,1545815965.0,2.04,sec_edgar:companyfacts
ABT,us,2010-12-31,2011-02-18T00:00:00,,,,,,22388135000.0,18918796000.0,,2.96,sec_edgar:companyfacts
ABT,us,2011-03-31,2011-05-06T00:00:00,,,,1619333000.0,,24629650000.0,4718336000.0,1554282988.0,0.55,sec_edgar:companyfacts
ABT,us,2011-06-30,2011-08-04T00:00:00,,,,3749528000.0,,26378853000.0,5565507000.0,1556576533.0,1.79,sec_edgar:companyfacts
ABT,us,2011-09-30,2011-11-04T00:00:00,,,,,,24603800000.0,3589563000.0,1557795578.0,1.98,sec_edgar:companyfacts
ABT,us,2011-12-31,2014-02-21T00:00:00,,,4728000000.0,7478500000.0,,24439833000.0,15414859000.0,,3.01,sec_edgar:companyfacts
ABT,us,2012-03-31,2014-02-21T00:00:00,,,1242000000.0,1771600000.0,,25453691000.0,3757859000.0,1573391467.0,0.78,sec_edgar:companyfacts
ABT,us,2012-06-30,2014-02-21T00:00:00,,,1725000000.0,3413313000.0,,24486960000.0,5063525000.0,1569333729.0,1.85,sec_edgar:companyfacts
ABT,us,2012-09-30,2014-02-21T00:00:00,,,1943000000.0,6402068000.0,,27014175000.0,3206147000.0,1580667737.0,3.06,sec_edgar:companyfacts
ABT,us,2012-12-31,2014-02-21T00:00:00,,,5963000000.0,7518711000.0,,26720961000.0,20475839000.0,,3.72,sec_edgar:companyfacts
ABT,us,2013-03-31,2014-02-21T00:00:00,,,545000000.0,185790000.0,,22588186000.0,3358255000.0,1558864658.0,0.34,sec_edgar:companyfacts
ABT,us,2013-06-30,2014-02-21T00:00:00,,,476000000.0,611930000.0,,22336064000.0,4259614000.0,1554125355.0,0.64,sec_edgar:companyfacts
ABT,us,2013-09-30,2014-02-21T00:00:00,,,966000000.0,857598000.0,,23696237000.0,4595867000.0,1546185646.0,1.25,sec_edgar:companyfacts
ABT,us,2013-12-31,2014-02-21T00:00:00,,,2576000000.0,2179000000.0,,25171000000.0,6561000000.0,,1.62,sec_edgar:companyfacts
ABT,us,2014-03-31,2014-05-07T00:00:00,,,375000000.0,81000000.0,,23390000000.0,4370000000.0,1501938538.0,0.24,sec_edgar:companyfacts
ABT,us,2014-06-30,2014-08-05T00:00:00,,,841000000.0,723000000.0,,23602000000.0,3953000000.0,1503699033.0,0.55,sec_edgar:companyfacts
ABT,us,2014-09-30,2014-11-06T00:00:00,,,1380000000.0,1647000000.0,,22888000000.0,4376000000.0,1505790586.0,0.9,sec_edgar:companyfacts
ABT,us,2014-12-31,2015-02-27T00:00:00,,,2284000000.0,2598000000.0,,21526000000.0,7845000000.0,,1.49,sec_edgar:companyfacts
ABT,us,2015-03-31,2015-05-06T00:00:00,,,2292000000.0,-233000000.0,,21874000000.0,2921000000.0,1488757318.0,1.51,sec_edgar:companyfacts
ABT,us,2015-06-30,2015-08-04T00:00:00,,,3076000000.0,492000000.0,,23008000000.0,2867000000.0,1490441465.0,2.03,sec_edgar:companyfacts
ABT,us,2015-09-30,2015-11-05T00:00:00,,,3656000000.0,1276000000.0,,21111000000.0,2370000000.0,1491719891.0,2.41,sec_edgar:companyfacts
ABT,us,2015-12-31,2016-02-19T00:00:00,,,4423000000.0,1856000000.0,,21211000000.0,9001000000.0,,2.92,sec_edgar:companyfacts
ABT,us,2016-03-31,2016-05-04T00:00:00,,,316000000.0,-336000000.0,,20722000000.0,2610000000.0,1469152033.0,0.21,sec_edgar:companyfacts
ABT,us,2016-06-30,2016-08-03T00:00:00,,,931000000.0,326000000.0,,20675000000.0,2892000000.0,1469995415.0,0.63,sec_edgar:companyfacts
ABT,us,2016-09-30,2016-11-03T00:00:00,,,602000000.0,1231000000.0,,20776000000.0,2531000000.0,1472309523.0,0.4,sec_edgar:companyfacts
ABT,us,2016-12-31,2019-02-22T00:00:00,20853000000.0,,1400000000.0,2082000000.0,,20538000000.0,22006000000.0,,0.94,sec_edgar:companyfacts
ABT,us,2017-03-31,2018-05-02T00:00:00,6335000000.0,,419000000.0,302000000.0,,31362000000.0,207000000.0,1735272054.0,0.24,sec_edgar:companyfacts
ABT,us,2017-06-30,2018-08-01T00:00:00,12972000000.0,,702000000.0,1398000000.0,,31602000000.0,218000000.0,1737443264.0,0.4,sec_edgar:companyfacts
ABT,us,2017-09-30,2018-10-31T00:00:00,19801000000.0,,1305000000.0,3140000000.0,,32032000000.0,211000000.0,1740600687.0,0.74,sec_edgar:companyfacts
ABT,us,2017-12-31,2019-02-22T00:00:00,27390000000.0,,477000000.0,4435000000.0,,30897000000.0,27924000000.0,,0.27,sec_edgar:companyfacts
ABT,us,2018-03-31,2018-05-02T00:00:00,7390000000.0,,418000000.0,833000000.0,,31399000000.0,230000000.0,1753187766.0,0.23,sec_edgar:companyfacts
ABT,us,2018-06-30,2018-08-01T00:00:00,15157000000.0,,1151000000.0,1779000000.0,,30577000000.0,341000000.0,1754319284.0,0.64,sec_edgar:companyfacts
ABT,us,2018-09-30,2018-10-31T00:00:00,22813000000.0,,1714000000.0,3608000000.0,,30705000000.0,211000000.0,1756333032.0,0.96,sec_edgar:companyfacts
ABT,us,2018-12-31,2019-02-22T00:00:00,30578000000.0,,2368000000.0,4906000000.0,,30524000000.0,19566000000.0,,1.33,sec_edgar:companyfacts
ABT,us,2019-03-31,2019-05-01T00:00:00,7535000000.0,,672000000.0,377000000.0,,30925000000.0,201000000.0,1764181262.0,0.38,sec_edgar:companyfacts
ABT,us,2019-06-30,2019-07-31T00:00:00,15514000000.0,,1678000000.0,969000000.0,,31686000000.0,204000000.0,1767397615.0,0.94,sec_edgar:companyfacts
ABT,us,2019-09-30,2019-10-31T00:00:00,23590000000.0,,2638000000.0,2516000000.0,,31817000000.0,204000000.0,1768455705.0,1.47,sec_edgar:companyfacts
ABT,us,2019-12-31,2020-02-21T00:00:00,31904000000.0,,3687000000.0,4498000000.0,,31088000000.0,18139000000.0,,2.06,sec_edgar:companyfacts
ABT,us,2020-03-31,2020-04-29T00:00:00,7726000000.0,,564000000.0,355000000.0,,30218000000.0,204000000.0,1768845326.0,0.31,sec_edgar:companyfacts
ABT,us,2020-06-30,2020-07-29T00:00:00,15054000000.0,,1101000000.0,1035000000.0,,30578000000.0,205000000.0,1770529999.0,0.61,sec_edgar:companyfacts
ABT,us,2020-09-30,2020-11-04T00:00:00,23907000000.0,,2333000000.0,2605000000.0,,31386000000.0,208000000.0,1772361581.0,1.3,sec_edgar:companyfacts
ABT,us,2020-12-31,2021-02-19T00:00:00,34608000000.0,,4495000000.0,5724000000.0,,32784000000.0,18747000000.0,,2.5,sec_edgar:companyfacts
ABT,us,2021-03-31,2021-05-05T00:00:00,10456000000.0,,1793000000.0,2240000000.0,,33562000000.0,199000000.0,1776820148.0,1.0,sec_edgar:companyfacts
ABT,us,2021-06-30,2021-08-04T00:00:00,20679000000.0,,2982000000.0,3955000000.0,,33800000000.0,199000000.0,1772817349.0,1.66,sec_edgar:companyfacts
ABT,us,2021-09-30,2021-11-03T00:00:00,31607000000.0,,5082000000.0,6195000000.0,,34422000000.0,197000000.0,1768286969.0,2.83,sec_edgar:companyfacts
ABT,us,2021-12-31,2022-02-18T00:00:00,43075000000.0,,7071000000.0,8648000000.0,,35802000000.0,18050000000.0,,3.94,sec_edgar:companyfacts
ABT,us,2022-03-31,2022-05-03T00:00:00,11895000000.0,,2447000000.0,1744000000.0,,35399000000.0,,1750942289.0,1.37,sec_edgar:companyfacts
ABT,us,2022-06-30,2022-08-02T00:00:00,23152000000.0,,4465000000.0,3775000000.0,,36490000000.0,,1751219743.0,2.51,sec_edgar:companyfacts
ABT,us,2022-09-30,2022-11-01T00:00:00,33562000000.0,,5900000000.0,6088000000.0,,35675000000.0,,1743573777.0,3.32,sec_edgar:companyfacts
ABT,us,2022-12-31,2023-02-17T00:00:00,43653000000.0,,6933000000.0,7804000000.0,,36686000000.0,16773000000.0,,3.91,sec_edgar:companyfacts
ABT,us,2023-03-31,2023-05-04T00:00:00,9747000000.0,,1318000000.0,763000000.0,,37010000000.0,,1738946799.0,0.75,sec_edgar:companyfacts
ABT,us,2023-06-30,2023-08-03T00:00:00,19725000000.0,,2693000000.0,1459000000.0,,37174000000.0,,1735357980.0,1.53,sec_edgar:companyfacts
ABT,us,2023-09-30,2023-11-01T00:00:00,29868000000.0,,4129000000.0,2776000000.0,,37481000000.0,,1736058536.0,2.35,sec_edgar:companyfacts
ABT,us,2023-12-31,2024-02-16T00:00:00,40109000000.0,,5723000000.0,5059000000.0,,38603000000.0,14679000000.0,,3.26,sec_edgar:companyfacts
ABT,us,2024-03-31,2024-05-02T00:00:00,9964000000.0,,1225000000.0,627000000.0,,38810000000.0,,1739633759.0,0.7,sec_edgar:companyfacts
ABT,us,2024-06-30,2024-07-31T00:00:00,20341000000.0,,2527000000.0,2054000000.0,,39318000000.0,,1739897004.0,1.44,sec_edgar:companyfacts
ABT,us,2024-09-30,2024-10-31T00:00:00,30976000000.0,,4173000000.0,4203000000.0,,39796000000.0,,1734455213.0,2.38,sec_edgar:companyfacts
ABT,us,2024-12-31,2025-02-21T00:00:00,41950000000.0,,13402000000.0,6351000000.0,,47664000000.0,14125000000.0,,7.64,sec_edgar:companyfacts
ABT,us,2025-03-31,2025-04-30T00:00:00,10358000000.0,,1325000000.0,933000000.0,,48811000000.0,,1739836465.0,0.76,sec_edgar:companyfacts
ABT,us,2025-06-30,2025-07-30T00:00:00,21500000000.0,,3104000000.0,2478000000.0,,50565000000.0,,1740459014.0,1.77,sec_edgar:companyfacts
ABT,us,2025-09-30,2025-10-29T00:00:00,32869000000.0,,4748000000.0,4769000000.0,,50954000000.0,,1738871947.0,2.7,sec_edgar:companyfacts
ABT,us,2025-12-31,2026-02-20T00:00:00,44328000000.0,,6524000000.0,7395000000.0,,52130000000.0,12929000000.0,,3.72,sec_edgar:companyfacts
ABT,us,2026-03-31,2026-04-29T00:00:00,11164000000.0,,1077000000.0,916000000.0,,52061000000.0,,1741812429.0,0.61,sec_edgar:companyfacts
ACN,us,2008-08-31,2010-10-26T00:00:00,25313826000.0,,1691751000.0,2482880000.0,,,,,2.64,sec_edgar:companyfacts
ACN,us,2008-11-30,2009-12-18T00:00:00,6470608000.0,,479866000.0,396256000.0,,,,,0.74,sec_edgar:companyfacts
ACN,us,2009-02-28,2010-03-26T00:00:00,12128171000.0,,891302000.0,974280000.0,,,,,1.37,sec_edgar:companyfacts
ACN,us,2009-05-31,2010-06-25T00:00:00,17665519000.0,,1335271000.0,1945254000.0,,,,,2.05,sec_edgar:companyfacts
ACN,us,2009-08-31,2010-10-26T00:00:00,23170968000.0,,1589963000.0,2916747000.0,,2835221000.0,594000.0,,2.44,sec_edgar:companyfacts
ACN,us,2009-11-30,2009-12-18T00:00:00,5747687000.0,,444817000.0,184294000.0,,2809267000.0,1734000.0,,0.67,sec_edgar:companyfacts
ACN,us,2010-02-28,2010-03-26T00:00:00,11285510000.0,,844577000.0,800229000.0,,2959496000.0,206000.0,,1.27,sec_edgar:companyfacts
ACN,us,2010-05-31,2010-06-25T00:00:00,17261005000.0,,1335174000.0,1703402000.0,,2996630000.0,573000.0,,2.0,sec_edgar:companyfacts
ACN,us,2010-08-31,2010-10-26T00:00:00,23094078000.0,,1780656000.0,2853405000.0,,2835746000.0,143000.0,,2.66,sec_edgar:companyfacts
ACN,us,2010-11-30,2010-12-20T00:00:00,6478193000.0,,534714000.0,30916000.0,,2909396000.0,332000.0,,0.81,sec_edgar:companyfacts
ACN,us,2011-02-28,2011-03-25T00:00:00,12974486000.0,,1037731000.0,553445000.0,,3592907000.0,422000.0,,1.56,sec_edgar:companyfacts
ACN,us,2011-05-31,2011-06-24T00:00:00,20178841000.0,,1665744000.0,1793724000.0,,3713803000.0,4621000.0,,2.49,sec_edgar:companyfacts
ACN,us,2011-08-31,2011-10-21T00:00:00,27352914000.0,,2277677000.0,3038025000.0,,3878951000.0,4419000.0,,3.4,sec_edgar:companyfacts
ACN,us,2011-11-30,2011-12-20T00:00:00,7589108000.0,,642086000.0,394383000.0,,3766360000.0,4762000.0,,0.96,sec_edgar:companyfacts
ACN,us,2012-02-28,2012-10-30T00:00:00,7259828000.0,,643923000.0,,,,,,0.97,sec_edgar:companyfacts
ACN,us,2012-02-29,2012-03-23T00:00:00,14848936000.0,,1286009000.0,1166817000.0,,4468553000.0,4653000.0,,1.93,sec_edgar:companyfacts
ACN,us,2012-05-31,2012-06-29T00:00:00,22489726000.0,,1975228000.0,2291945000.0,,4106004000.0,5381000.0,,2.96,sec_edgar:companyfacts
ACN,us,2012-08-31,2012-10-30T00:00:00,29777985000.0,,2553510000.0,3884878000.0,,4145833000.0,11000.0,,3.84,sec_edgar:companyfacts
ACN,us,2012-11-30,2012-12-20T00:00:00,7668036000.0,,698817000.0,-195362000.0,,4506633000.0,13000.0,,1.06,sec_edgar:companyfacts
ACN,us,2013-02-28,2013-03-28T00:00:00,15161356000.0,,1800619000.0,348621000.0,,5452349000.0,13000.0,,2.71,sec_edgar:companyfacts
ACN,us,2013-05-31,2013-06-28T00:00:00,22869291000.0,,2610878000.0,1760254000.0,,5324867000.0,0.0,,3.92,sec_edgar:companyfacts
ACN,us,2013-08-31,2013-10-29T00:00:00,30394285000.0,,3281878000.0,2933535000.0,,4960186000.0,0.0,,4.93,sec_edgar:companyfacts
ACN,us,2013-11-30,2013-12-19T00:00:00,7799696000.0,,751846000.0,122274000.0,,4927831000.0,0.0,,1.15,sec_edgar:companyfacts
ACN,us,2014-02-28,2014-03-27T00:00:00,15367179000.0,,1423146000.0,338487000.0,,5272315000.0,167000.0,,2.18,sec_edgar:companyfacts
ACN,us,2014-05-31,2014-06-26T00:00:00,23607359000.0,,2240482000.0,1616460000.0,,5603631000.0,139000.0,,3.44,sec_edgar:companyfacts
ACN,us,2014-08-31,2014-10-24T00:00:00,31874678000.0,,2941498000.0,3164215000.0,,5732035000.0,330000.0,,4.52,sec_edgar:companyfacts
ACN,us,2014-11-30,2014-12-18T00:00:00,8343257000.0,,831530000.0,821042000.0,,5481501000.0,4000.0,,1.29,sec_edgar:companyfacts
ACN,us,2015-02-28,2015-03-26T00:00:00,16274847000.0,,1522256000.0,1040761000.0,,5990851000.0,191000.0,,2.37,sec_edgar:companyfacts
ACN,us,2015-05-31,2015-06-25T00:00:00,24549913000.0,,2315953000.0,2340571000.0,,5911214000.0,1000.0,,3.61,sec_edgar:companyfacts
ACN,us,2015-08-31,2015-10-30T00:00:00,32914424000.0,,3053581000.0,3697120000.0,,6133725000.0,1848000.0,,4.76,sec_edgar:companyfacts
ACN,us,2015-11-30,2015-12-17T00:00:00,8465984000.0,,818899000.0,516528000.0,,5900425000.0,1848000.0,,1.28,sec_edgar:companyfacts
ACN,us,2016-02-29,2016-03-24T00:00:00,16863037000.0,,2145419000.0,685806000.0,,6811661000.0,1784000.0,,3.36,sec_edgar:companyfacts
ACN,us,2016-05-31,2016-06-23T00:00:00,25832081000.0,,3042666000.0,2183176000.0,,7127325000.0,2072000.0,,4.77,sec_edgar:companyfacts
ACN,us,2016-08-31,2016-10-28T00:00:00,34797661000.0,,4111892000.0,4078549000.0,,7555262000.0,2773000.0,,6.45,sec_edgar:companyfacts
ACN,us,2016-11-30,2016-12-21T00:00:00,9005603000.0,,1004476000.0,999329000.0,,7417093000.0,2773000.0,,1.58,sec_edgar:companyfacts
ACN,us,2017-02-28,2017-03-23T00:00:00,17767785000.0,,1843228000.0,1049623000.0,,7964245000.0,2944000.0,,2.91,sec_edgar:companyfacts
ACN,us,2017-05-31,2017-06-22T00:00:00,27124572000.0,,2512696000.0,2706384000.0,,8167356000.0,2942000.0,,3.96,sec_edgar:companyfacts
ACN,us,2017-08-31,2017-10-26T00:00:00,36765478000.0,,3445149000.0,4457120000.0,,8949477000.0,2907000.0,,5.44,sec_edgar:companyfacts
ACN,us,2017-11-30,2017-12-21T00:00:00,10054493000.0,,1123660000.0,872486000.0,,9102130000.0,2979000.0,,1.79,sec_edgar:companyfacts
ACN,us,2018-02-28,2018-03-22T00:00:00,20122325000.0,,1987363000.0,1663647000.0,,9682687000.0,2914000.0,,3.16,sec_edgar:companyfacts
ACN,us,2018-05-31,2018-06-28T00:00:00,30961179000.0,,3030383000.0,3477629000.0,,9797325000.0,2840000.0,,4.76,sec_edgar:companyfacts
ACN,us,2018-08-31,2018-10-24T00:00:00,41603428000.0,,4059907000.0,5407504000.0,,10364753000.0,5337000.0,,6.34,sec_edgar:companyfacts
